,season_idx,episode_idx,character,utterance
4300,4,4,RAMSAY,How can you be sure?
4301,4,4,ROOSE,Sure of what?
4302,4,4,RAMSAY,That she's pregnant. I mean how can you tell?
4303,4,4,ROOSE,"Maester Wolkan has assured us beyond all doubt. Ramsay gets up and walks around to the other side of the table, wine in hand."
4304,4,4,RAMSAY,So how did you manage it?
4305,4,4,ROOSE,Manage what?
4306,4,4,RAMSAY,Getting her pregnant.
4307,4,4,ROOSE,I imagine you're familiar with the procedure.
4308,4,4,RAMSAY,"Of course, but how did you find it?"
4309,4,4,ROOSE,"You disgraced yourself at dinner, parading that creature before the Stark girl."
4310,4,4,RAMSAY,And if it's a boy?
4311,4,4,ROOSE,You're worried about your position.
4312,4,4,RAMSAY,My position is quite clear. I'm your son until a better alternative comes along. Ramsay finished his wine and goes to get more.
4313,4,4,ROOSE,You've never asked me about your mother.
4314,4,4,RAMSAY,"Why would I? She had me, she died. And here we are."
4315,4,4,ROOSE,"She was a peasant girl. Pretty in a common sort of way. She was the miller's wife. Apparently they had married without my knowledge or consent. So I had him hanged and I took her beneath the tree where he was swaying. She fought me the whole time. She was lucky I didn't hang her, too. A year later she came to my gates with a squalling baby in her arms. A baby she claimed was mine. I nearly had her whipped and the child thrown in the river. (Stands up). But then I looked at you and I saw then what I see now. You are my son. (After a moment). Stannis Baratheon has an army at Castle Black. But he won't stay for long. He wants the Iron Throne, and the road to King's Landing comes right through Winterfell. He means to take the North. But the North is ours. It's yours and mine. Will you help me defeat him?"
4316,4,4,RAMSAY,Yes.
4317,4,4,CUT TO,"CASTLE BLACK INT. LIBRARY Gilly walks through the bookshelves, examining them. Sam sits at the table reading."
4318,4,4,GILLY,Is this every book there is?
4319,4,4,SAM,Every book there is?
4320,4,4,GILLY,In the world.
4321,4,4,SAM,"Well, no. There are thousands and thousands of books out there. This library is rather small, actually."
4322,4,4,GILLY,"Where you grew up, were there more books?"
4323,4,4,SAM,My father's not the most literate man. They say the Citadel has the largest library in the world.
4324,4,4,GILLY,Where's that?
4325,4,4,SAM,The Citadel? In Oldtown.
4326,4,4,GILLY,I'm sorry I don't know things.
4327,4,4,SAM,"Gilly, look at me. You know how to do a hundred things I can never do. You can build a fire with wet wood. You can cook. You can stitch a wound."
4328,4,4,GILLY,I can wash the linens. I can sweep the floor.
4329,4,4,SAM,Well -
4330,4,4,GILLY,Why does the Citadel have the biggest library?
4331,4,4,SAM,It's where they train the maesters.
4332,4,4,GILLY,Like Maester Aemon?
4333,4,4,SAM,"I wanted to be one when I was young. Instead, I became a man of the Night's Watch. Far more adventure up here anyway. I wouldn't have met you. Stannis enters the library. Sam stands up."
4334,4,4,SAM,"Ah, Your Grace. Gilly quickly exits."
4335,4,4,STANNIS,You're Samwell Tarly?
4336,4,4,SAM,"I am, Your Grace."
4337,4,4,STANNIS,"Your father is Randyll Tarly. He defeated my brother at the Battle of Ashford. Only battle Robert ever lost. I told him he shouldn't go so far west so soon, but he never listened. Fine soldier, your father. You don't look like a soldier. But I'm told you killed a white walker."
4338,4,4,SAM,"I did, Your Grace."
4339,4,4,STANNIS,How?
4340,4,4,SAM,With a dagger made of dragonglass.
4341,4,4,STANNIS,Dragonglass?
4342,4,4,SAM,What the maesters call obsidian -
4343,4,4,STANNIS,I know what it is. We have it in Dragonstone. Why would obsidian kill a walker?
4344,4,4,SAM,"I don't know. I've been going through all the old manuscripts hoping to find something, and all I've learned is that the children of the forest used to hunt with dragonglass."
4345,4,4,STANNIS,The Lady Melisandre told me that death marches on the Wall.
4346,4,4,SAM,"I've seen it, Your Grace."
4347,4,4,STANNIS,Seen what?
4348,4,4,SAM,The army of the dead. And when they come -
4349,4,4,STANNIS,"We have to know how to fight them. (After a moment). Keep reading, Samwell Tarly. Stannis leaves. INT. DINING HALL Davos carves away at a piece of wood. Stannis approaches him."
4350,4,4,STANNIS,It's time.
4351,4,4,DAVOS,"Uh, Your Grace. Wouldn't it be better to wait? When Jon Snow returns with the wildlings, we could have thousands more men."
4352,4,4,STANNIS,"If Jon Snow returns with the wildlings. We can't wait that long. We have the advantage, more men, more horses, all fed and rested. But every day we wait, the odds shift in Bolton's favor. This could turn to winter at any moment. We have to act now. Give the order. We march at sunrise."
4353,4,4,DAVOS,I'll choose a dozen men to stay and guard the queen and the princess.
4354,4,4,STANNIS,"No need, they're coming with us."
4355,4,4,DAVOS,"It's a tough road ahead, Your Grace. Won't they be safer -"
4356,4,4,STANNIS,"Here? Half these watchmen are killers and rapists. No, they march with us. They walk outside."
4357,4,4,DAVOS,"As you wish, Your Grace. Stannis walks away. Davos spots Melisandre. EXT. COURTYARD - THE NEXT MORNING Stannis’s men prepare to ride out. Sam and Gilly watch. Gilly holds baby Sam. Olly, Edd, and some other watchmen are also shown watching."
4358,4,4,SHIREEN,(On horseback). Do you think Father will let me go down into the crypt?
4359,4,4,DAVOS,Beg your pardon?
4360,4,4,SHIREEN,At Winterfell. All the Kings in the North are buried there. Bran the Builder and King Dorren and-
4361,4,4,DAVOS,First things first. It's a long march ahead. And then we have to take the castle.
4362,4,4,SHIREEN,Is there going to be a battle?
4363,4,4,DAVOS,"Aye, princess, but you won't be anywhere near -"
4364,4,4,SELYSE,"That's enough talk of battle, Ser Davos. You'll scare the child."
4365,4,4,DAVOS,"Yes, my queen."
4366,4,4,SHIREEN,I'm not scared.
4367,4,4,DAVOS,"Well, I am. When the battle comes, promise you'll protect me."
4368,4,4,SHIREEN,"(Smiling). I promise. Shireen looks back at Gilly. Selyse catches her, and she looks down and away. Jon walks through the courtyard. He and Stannis meet on some stairs."
4369,4,4,STANNIS,I hope you know what you're doing with these wildlings. I need those ships.
4370,4,4,JON,"You'll get them back, I swear it. Have a safe journey, Your Grace. And thank you. Jon watches Stannis walk away and get on his horse. He makes eye contact with Melisandre, but she looks away. Stannis and his army begin leaving."
4371,4,4,CUT TO,"MEEREN INT. GREY WORM’S ROOM Missandei watches over Grey Worm. He suddenly gets up, startling her."
4372,4,4,MISSANDEI,You're still too weak. (He lays back down).
4373,4,4,GREY WORM,(Valyrian) How long have I been here?
4374,4,4,MISSANDEI,(Valyrian) Three days. He looks at her. His face is bruised.
4375,4,4,GREY WORM,Ser Barristan? Missandei shakes her head.
4376,4,4,GREY WORM,"(Valyrian) I failed him. I failed my men, I failed my queen."
4377,4,4,MISSANDEI,"(Valyrian) You failed no one. You fought bravely. You’ll fight again. (In Common Tongue) Are you ashamed? You were ambushed, outnumbered. There was no way you could have known."
4378,4,4,GREY WORM,"This is not why. Wounded in war, there is no shame for this. I am ashamed because when the knife go in and I fall to the ground, I am afraid."
4379,4,4,MISSANDEI,All men fear death.
4380,4,4,GREY WORM,"No, not death. I fear I never again see Missandei from the Island of Naath. Missandei looks down, on the verge of tears. She gets up and lies down in the bed with him, caressing his face, and then kissing him. INT. DAENERYS’S CHAMBERS Missandei and Daenerys stand, talking."
4381,4,4,MISSANDEI,Now you have given the Masters what they deserve.
4382,4,4,DAENERYS,"If I give everyone what they deserve, I'll have no one left to rule. Ser Barristan counseled mercy when I took this city right up to the morning he died. Daario Naharis thinks I should kill the former Masters and let the rest of the city fend for itself. What do you think?"
4383,4,4,MISSANDEI,"Your Grace, I think that I am not fit to have an opinion on these matters."
4384,4,4,DAENERYS,(Sitting down). You are as fit as anyone I know. You know why I'm here. And you know who will suffer the most if this all falls apart. So what do you think?
4385,4,4,MISSANDEI,"I can only tell you what I have seen, Your Grace. (Sitting down). I have seen you listen to your counselors. I have seen you lean on their experience when your own was lacking and weigh the choices they put before you. And I have seen you ignore your counselors, because there was a better choice. One that only you could see. INT. DUNGEONS Daenerys is led by Unsullied to a room in a dungeon. The door is opened to reveal Hizdahr. She enters, and he kneels before her."
4386,4,4,HIZDAHR,"My, my queen, please do not do this."
4387,4,4,DAENERYS,"What about ""Valar Morghulis""?"
4388,4,4,HIZDAHR,I did not want to die a coward. Apparently I do not want to die at all. (Sniffles).
4389,4,4,DAENERYS,"It takes courage to admit fear. And to admit a mistake. I came here to tell you that I was wrong. I was wrong and you were right. About tradition. About bringing the people of this city together. I will reopen the fighting pits. To free men only. Slavery will never return to Meereen, not while I live."
4390,4,4,HIZDAHR,"Yes, my queen."
4391,4,4,DAENERYS,"And in order to forge a lasting bond with the Meereenese people, I will marry the leader of an ancient family. (Hizdahr nods). Thankfully a suitor is already on his knees. Hizdahr looks surprised. Daenerys faintly smiles, and then leaves. Hizdahr is left in the cell, with the door wide open."
4392,4,4,CUT TO,SEA EXT. JORAH’S BOAT Tyrion wakes up and feels his head.
4393,4,4,TYRION,"Don't worry. I'll be fine. Nothing broken, I don't think. Where are we now? Not the Rhoyne. (No response). Long, sullen silences and an occasional punch in the face. The Mormont way. Let's start over. I apologize for before. My mouth sometimes runs away from me. This doesn't have to be an unpleasant trip. We're going to be spending a lot of time together on the way to Meereen."
4394,4,4,JORAH,We are.
4395,4,4,TYRION,What would make our time together truly enjoyable would be some wine.
4396,4,4,JORAH,No wine.
4397,4,4,TYRION,"I am a person who drinks. People who drink need to keep drinking. Otherwise, they're not… Jorah stands up and looks ahead. Tyrion turns as well. A large bank of fog lies ahead of the boat."
4398,4,4,TYRION,I know where we are. You're taking us through Valyria.
4399,4,4,JORAH,I am.
4400,4,4,TYRION,Have you sailed this route before?
4401,4,4,JORAH,No.
4402,4,4,TYRION,You're going to bring Daenerys a souvenir from her ancestral homeland in case I'm not enough?
4403,4,4,JORAH,I think you'll be plenty.
4404,4,4,TYRION,You know what they say. The Doom still rules Valyria. What about the demons and the flames? Aren't you afraid of the Doom?
4405,4,4,JORAH,No. But the pirates are.
4406,4,4,TYRION,Oh. EXT. RIVER SURROUNDED BY WOODS
4407,4,4,TYRION,The Smoking Sea. How many centuries before we learn how to build cities like this again? Thousands of years the Valyrians were the best in the world at almost everything. And then -
4408,4,4,JORAH,And then they weren't.
4409,4,4,TYRION,"And then they weren't. ""They held each other close and turned their backs upon the end. The hills that split asunder and the black that ate the skies; The flames that shot so high and hot that even dragons burned; Would never be the final sights that fell upon their eyes. A fly upon a wall, the waves the sea wind whipped and churned -"""
4410,4,4,JORAH,"""The city of a thousand years, and all that men had learned; The Doom consumed it all alike, and neither of them turned."""
4411,4,4,TYRION,I would clap. He holds up his bound hands. Jorah smirks.
4412,4,4,TYRION,"I suppose this is it, then. This is what remains. They look at the approaching ruins of the city. Suddenly Tyrion spots Drogon passing overhead. He stands up. Both of them look up and watch as he passes. Behind Tyrion, someone hops in the water. Jorah hears the splash and turns to see the ripples."
4413,4,4,TYRION,What was that? The boat passes into a tunnel. A Stone Man jumps down into the boat from the ceiling.
4414,4,4,JORAH,Stone Men! Don't let them touch you! Jorah hits the stone man from behind before he gets to Tyrion. They begin fighting. Another stone man jumps into the water and begins trying to get on the boat. Tyrion tries to keep him off. Jorah manages to push the first man into the water. He then begins fighting the other one.
